groupResult.Bipolar.ID	groupResult.Bipolar.chrom	groupResult.Bipolar.loc.start	groupResult.Bipolar.loc.end	groupResult.Bipolar.num.mark	groupResult.Bipolar.seg.mean
X.Bipolar.qn.17	7	27154660	73256925	8878	-0.0015
X.Bipolar.qn.17	7	73257045	73257083	3	-0.4506
X.Bipolar.qn.17	7	73257498	159023827	21798	-0.0044
X.Bipolar.qn.17	8	176533	8084126	2273	0.009
X.Bipolar.qn.17	8	8084974	8086146	3	0.4875
X.Bipolar.qn.17	8	8109054	11625883	1458	0.0057
X.Bipolar.qn.17	8	11626495	11628868	14	-0.2943
X.Bipolar.qn.17	8	11640100	146295100	29836	-0.0046
X.Bipolar.qn.17	9	73704	141102504	23041	0.0038
X.Bipolar.qn.18	1	69591	1379667	1161	-0.0151
X.Bipolar.qn.18	1	1384038	1431587	30	-0.264
X.Bipolar.qn.18	1	1446840	152506842	43087	-0.0016
X.Bipolar.qn.18	1	152506922	152586488	3	-0.4344
X.Bipolar.qn.18	1	152595322	249219611	27536	0.0024
X.Bipolar.qn.18	10	96730	23530039	7173	0.0023
X.Bipolar.qn.18	10	23539747	23539754	2	-0.4158
X.Bipolar.qn.18	10	23540118	135498991	29434	-4e-04
X.Bipolar.qn.18	11	189654	842622	1104	-0.0075
X.Bipolar.qn.18	11	842744	842764	4	-0.2657
X.Bipolar.qn.18	11	842945	6290951	3978	-0.0069
X.Bipolar.qn.18	11	6291339	6292511	10	0.1713
X.Bipolar.qn.18	11	6292615	130786536	37062	-8e-04
X.Bipolar.qn.18	11	130786565	130786575	2	-0.6855
X.Bipolar.qn.18	11	130786633	134945853	1199	-2e-04
X.Bipolar.qn.18	12	186000	54402468	15430	0.0033
X.Bipolar.qn.18	12	54402697	54402717	4	-0.7742
X.Bipolar.qn.18	12	54402888	85412981	6895	0.007
X.Bipolar.qn.18	12	85429993	85451455	15	0.1777
X.Bipolar.qn.18	12	85470661	133779169	17078	0.0015
X.Bipolar.qn.18	13	19448912	115094006	18279	0.005
X.Bipolar.qn.18	14	19613906	20403845	12	-0.1899
X.Bipolar.qn.18	14	20404281	106714248	25943	0.0016
X.Bipolar.qn.18	14	106724968	106726633	3	0.3545
X.Bipolar.qn.18	14	106734282	107288070	82	-0.0022
X.Bipolar.qn.18	15	20152530	20768083	11	0.0199
X.Bipolar.qn.18	15	20877041	21941178	9	0.2059
X.Bipolar.qn.18	15	21941432	22560148	17	-0.1263
X.Bipolar.qn.18	15	22783583	34787920	2675	3e-04
X.Bipolar.qn.18	15	34806349	34807221	5	-0.4088
X.Bipolar.qn.18	15	34872733	102513445	22132	-5e-04
X.Bipolar.qn.18	16	85741	32289757	14818	-0.0048
X.Bipolar.qn.18	16	32323497	33619269	15	-0.2283
X.Bipolar.qn.18	16	33817457	90163073	17859	-0.003
X.Bipolar.qn.18	17	3075	81060259	38995	-0.0019
X.Bipolar.qn.18	18	10862	11143	6	0.2772
X.Bipolar.qn.18	18	11724	64234081	10516	0.0049
X.Bipolar.qn.18	18	64238258	64271765	9	0.2309
X.Bipolar.qn.18	18	64307792	78012216	2818	0.0019
X.Bipolar.qn.18	19	264871	59097644	33192	-0.0037
X.Bipolar.qn.18	2	18435	30669385	9714	-0.0013
X.Bipolar.qn.18	2	30669597	30670015	7	-0.2804
X.Bipolar.qn.18	2	30670022	178220783	29781	0.0019
X.Bipolar.qn.18	2	178256731	178256760	2	0.4861
X.Bipolar.qn.18	2	178256968	243031026	17473	0.002
X.Bipolar.qn.18	20	68112	4991554	2294	-0.0038
X.Bipolar.qn.18	20	4991784	4991786	2	-0.6432
X.Bipolar.qn.18	20	5004919	36793747	7730	5e-04
X.Bipolar.qn.18	20	36793851	36793866	2	-0.4044
X.Bipolar.qn.18	20	36793970	62948134	10673	-0.0035
X.Bipolar.qn.18	21	10990890	40467356	4575	0.0059
X.Bipolar.qn.18	21	40468829	40477951	5	-0.3422
X.Bipolar.qn.18	21	40486835	48091011	4444	-0.0068
X.Bipolar.qn.18	22	16868045	24314208	3016	-0.0057
X.Bipolar.qn.18	22	24372133	24384340	7	0.2854
X.Bipolar.qn.18	22	24399518	51222011	12822	-0.0035
X.Bipolar.qn.18	3	64070	101430248	21328	-3e-04
X.Bipolar.qn.18	3	101439952	101444587	19	0.1884
X.Bipolar.qn.18	3	101446279	197707186	22208	0.0036
X.Bipolar.qn.18	3	197712605	197840782	17	0.2382
X.Bipolar.qn.18	4	43882	190943979	31971	0.005
X.Bipolar.qn.18	5	12322	1342124	1416	-0.011
X.Bipolar.qn.18	5	1342170	1342172	2	0.4034
X.Bipolar.qn.18	5	1342395	180876284	37968	0.0025
X.Bipolar.qn.18	6	154566	255877	39	0.016
X.Bipolar.qn.18	6	257261	293285	19	-0.2659
X.Bipolar.qn.18	6	297974	377320	48	-0.1152
X.Bipolar.qn.18	6	379489	29646253	9857	0.0032
X.Bipolar.qn.18	6	29648161	29649024	22	-0.2405
X.Bipolar.qn.18	6	29649084	32452388	6076	-0.0095
X.Bipolar.qn.18	6	32490444	32684529	25	0.2928
X.Bipolar.qn.18	6	32685319	171033352	30695	0.0034
X.Bipolar.qn.18	7	41525	1886277	2245	-0.0095
X.Bipolar.qn.18	7	1886391	1886902	2	-0.482
X.Bipolar.qn.18	7	1886917	26132589	6643	-7e-04
X.Bipolar.qn.18	7	26137796	26143257	4	-0.4891
X.Bipolar.qn.18	7	26156403	73256925	9239	2e-04
X.Bipolar.qn.18	7	73257045	73257083	3	0.3751
X.Bipolar.qn.18	7	73257498	86866931	2249	0.0067
X.Bipolar.qn.18	7	86940550	86946141	3	-0.3931
X.Bipolar.qn.18	7	86958526	111004444	6422	2e-04
X.Bipolar.qn.18	7	111024774	111228296	38	-0.387
X.Bipolar.qn.18	7	111290531	157211628	11338	3e-04
X.Bipolar.qn.18	7	157211683	157213736	4	-0.5607
X.Bipolar.qn.18	7	157214710	159023827	1744	-0.0062
X.Bipolar.qn.18	8	176533	6827814	2252	-0.0023
X.Bipolar.qn.18	8	6876684	6876695	2	-0.7375
X.Bipolar.qn.18	8	6884460	145651799	30708	0.0022
X.Bipolar.qn.18	8	145652383	145652410	2	-1.3496
X.Bipolar.qn.18	8	145652729	146295100	620	-0.0071
X.Bipolar.qn.18	9	73704	14850106	1646	0.0062
X.Bipolar.qn.18	9	14850322	14850343	2	-0.4861
X.Bipolar.qn.18	9	14869911	141102504	21393	-0.0015
X.Bipolar.qn.19	1	69591	6845084	5849	0.0018
X.Bipolar.qn.19	1	6845094	6846160	10	-0.2066
X.Bipolar.qn.19	1	6847673	36688374	15092	0.0027
X.Bipolar.qn.19	1	36689298	36689446	3	-0.3846
X.Bipolar.qn.19	1	36689477	43282600	3046	0.0032
X.Bipolar.qn.19	1	43282650	43283431	12	-0.1648
X.Bipolar.qn.19	1	43283685	62436050	6484	0.0031
X.Bipolar.qn.19	1	62437936	62446451	7	-0.3663
X.Bipolar.qn.19	1	62458929	235491028	38085	-8e-04
X.Bipolar.qn.19	1	235491363	235492244	11	-0.2202
X.Bipolar.qn.19	1	235492277	248300255	3013	-0.0023
X.Bipolar.qn.19	1	248307068	248601850	42	-0.4045
X.Bipolar.qn.19	1	248635723	249219611	163	-0.0094
X.Bipolar.qn.19	10	96730	26881860	7721	0.0031
X.Bipolar.qn.19	10	26911451	26964648	12	0.2484
X.Bipolar.qn.19	10	26965346	91565071	13227	2e-04
X.Bipolar.qn.19	10	91574784	91597593	7	-0.2936
X.Bipolar.qn.19	10	91598023	102671221	3610	0.0045
X.Bipolar.qn.19	10	102671355	102703149	20	-0.1284
X.Bipolar.qn.19	10	102725920	135498991	12012	0.0065
X.Bipolar.qn.19	11	189654	23674834	10436	0.0029
X.Bipolar.qn.19	11	23750821	23754485	7	-0.387
X.Bipolar.qn.19	11	23811425	134945853	32916	7e-04
X.Bipolar.qn.19	12	186000	6798404	3329	0.0076
X.Bipolar.qn.19	12	6798535	6799378	11	-0.1863
X.Bipolar.qn.19	12	6799541	7781004	758	-0.0022
X.Bipolar.qn.19	12	7781093	7791451	5	-0.4239
X.Bipolar.qn.19	12	7793353	42877561	6132	-0.0055
X.Bipolar.qn.19	12	42877658	42878192	11	0.2
X.Bipolar.qn.19	12	42879219	54402468	5184	-2e-04
X.Bipolar.qn.19	12	54402697	54402717	4	0.4989
X.Bipolar.qn.19	12	54402888	54673398	283	0.0126
X.Bipolar.qn.19	12	54673490	54674462	15	-0.1725
X.Bipolar.qn.19	12	54674547	54701017	39	0.0187
X.Bipolar.qn.19	12	54718229	54719315	15	-0.16
X.Bipolar.qn.19	12	54719352	56365894	729	0.0031
X.Bipolar.qn.19	12	56367210	56367818	15	-0.2047
X.Bipolar.qn.19	12	56368138	57472396	813	-0.0065
X.Bipolar.qn.19	12	57472580	57472967	9	-0.2228
X.Bipolar.qn.19	12	57478107	113229534	12202	-0.0042
X.Bipolar.qn.19	12	113229582	113229584	2	0.6302
X.Bipolar.qn.19	12	113229617	113456875	102	0.0141
X.Bipolar.qn.19	12	113457399	113478255	2	-0.5343
X.Bipolar.qn.19	12	113478973	123716634	4658	0.0046
X.Bipolar.qn.19	12	123716791	123717788	10	-0.1688
X.Bipolar.qn.19	12	123717888	133779169	5094	0.0057
X.Bipolar.qn.19	13	19448912	115094006	18279	-0.0011
X.Bipolar.qn.19	14	19613906	23564120	1798	0.0059
X.Bipolar.qn.19	14	23564343	23564985	11	-0.1543
X.Bipolar.qn.19	14	23565044	24583439	576	7e-04
X.Bipolar.qn.19	14	24583689	24584561	17	-0.1692
X.Bipolar.qn.19	14	24586495	69446664	9468	-0.0028
X.Bipolar.qn.19	14	69446979	69446981	2	-0.5708
X.Bipolar.qn.19	14	69447674	106852785	14100	0.0025
X.Bipolar.qn.19	14	106853116	106912909	8	0.3907
X.Bipolar.qn.19	14	106916953	107198782	38	0.2481
X.Bipolar.qn.19	14	107200026	107288070	22	-0.0117
X.Bipolar.qn.19	15	20152530	59041689	9426	0.0015
X.Bipolar.qn.19	15	59041832	59042728	12	-0.1617
X.Bipolar.qn.19	15	59045570	69221772	3879	0.0044
X.Bipolar.qn.19	15	69222400	69232019	12	-0.1647
X.Bipolar.qn.19	15	69264323	75740920	2924	0.0046
X.Bipolar.qn.19	15	75743136	75744615	14	-0.1665
X.Bipolar.qn.19	15	75744976	102513445	8582	0.0044
X.Bipolar.qn.19	16	85741	212464	127	-0.0052
X.Bipolar.qn.19	16	214776	214970	2	-0.976
X.Bipolar.qn.19	16	215410	3507875	5013	-0.0057
X.Bipolar.qn.19	16	3507895	3507899	2	-0.4874
X.Bipolar.qn.19	16	3508002	31906326	9673	0.0023
X.Bipolar.qn.19	16	32289757	32611277	7	0.2671
X.Bipolar.qn.19	16	32822612	34456429	114	-0.0141
X.Bipolar.qn.19	16	34473993	34741311	36	0.1776
X.Bipolar.qn.19	16	34741484	58400064	4215	0.0045
X.Bipolar.qn.19	16	58412071	58443482	27	0.1815
X.Bipolar.qn.19	16	58447439	76610601	5652	9e-04
X.Bipolar.qn.19	16	76665665	76670197	8	-0.3802
X.Bipolar.qn.19	16	76673751	90163073	7816	0.0073
X.Bipolar.qn.19	17	3075	17875305	9666	8e-04
X.Bipolar.qn.19	17	17875741	17876344	13	-0.2118
X.Bipolar.qn.19	17	17876835	18580584	349	-0.0033
X.Bipolar.qn.19	17	18601813	18671452	2	-0.5213
X.Bipolar.qn.19	17	18680666	39504881	7109	0.0029
X.Bipolar.qn.19	17	39507077	39524123	13	-0.3301
X.Bipolar.qn.19	17	39526473	77987482	17524	0.0022
X.Bipolar.qn.19	17	77997453	77997922	3	-1.1261
X.Bipolar.qn.19	17	78003528	81060259	4316	-0.0011
X.Bipolar.qn.19	18	10862	56017311	9037	-0.0072
X.Bipolar.qn.19	18	56018010	56114032	16	0.1767
X.Bipolar.qn.19	18	56117016	78012216	4296	-0.0079
X.Bipolar.qn.19	19	264871	1021307	913	-0.0043
X.Bipolar.qn.19	19	1021362	1021368	2	-0.6146
X.Bipolar.qn.19	19	1021716	59097644	32277	-0.0048
X.Bipolar.qn.19	2	18435	188274544	40889	1e-04
X.Bipolar.qn.19	2	188289072	188362036	8	-0.2613
X.Bipolar.qn.19	2	188365691	243031026	16080	0.0034
X.Bipolar.qn.19	20	68112	4991554	2294	0.0046
X.Bipolar.qn.19	20	4991784	4991786	2	-1.1093
X.Bipolar.qn.19	20	5004919	23330591	3404	1e-04
X.Bipolar.qn.19	20	23330637	23330649	2	-0.4872
X.Bipolar.qn.19	20	23331171	58179426	11848	0.0062
X.Bipolar.qn.19	20	58179536	58179540	3	-0.3675
X.Bipolar.qn.19	20	58179847	62200109	2365	0.0045
X.Bipolar.qn.19	20	62200285	62200850	4	-0.2683
X.Bipolar.qn.19	20	62200854	62948134	779	0.0103
X.Bipolar.qn.19	21	10990890	35013970	2753	-0.013
X.Bipolar.qn.19	21	35014044	35014947	15	-0.1937
X.Bipolar.qn.19	21	35015074	48091011	6256	0.0054
X.Bipolar.qn.19	22	16868045	41939981	10599	0
X.Bipolar.qn.19	22	41940470	41941089	10	-0.2379
X.Bipolar.qn.19	22	41941449	51222011	5236	0.0029
X.Bipolar.qn.19	3	64070	10149466	1747	2e-04
X.Bipolar.qn.19	3	10149803	10161366	24	-0.1302
X.Bipolar.qn.19	3	10162786	21792684	3378	0.0024
X.Bipolar.qn.19	3	21792857	21792875	2	-0.4847
X.Bipolar.qn.19	3	21792938	33677694	2005	0.0023
X.Bipolar.qn.19	3	33678798	33730276	22	-0.1576
X.Bipolar.qn.19	3	33757893	37034473	377	0.0035
X.Bipolar.qn.19	3	37034495	37035158	16	-0.1416
X.Bipolar.qn.19	3	37035168	101422343	13756	2e-04
X.Bipolar.qn.19	3	101430248	101443691	17	-0.1928
X.Bipolar.qn.19	3	101443851	195484815	21019	-7e-04
X.Bipolar.qn.19	3	195485212	195487140	4	-0.3316
X.Bipolar.qn.19	3	195488725	197840782	1205	-0.0013
X.Bipolar.qn.19	4	43882	161403211	27168	-0.0038
X.Bipolar.qn.19	4	161459104	161459554	3	-0.5548
X.Bipolar.qn.19	4	161640702	165858697	307	-0.0189
X.Bipolar.qn.19	4	165870421	165878742	12	0.2343
X.Bipolar.qn.19	4	165898666	176390849	1473	-0.0098
X.Bipolar.qn.19	4	176393636	176393646	2	-0.5893
X.Bipolar.qn.19	4	176394104	190943979	3006	0.0042
X.Bipolar.qn.19	5	12322	74806951	14009	0.0017
X.Bipolar.qn.19	5	74807308	74808293	14	-0.1878
X.Bipolar.qn.19	5	74808931	140553150	12930	-0.0039
X.Bipolar.qn.19	5	140554819	140557249	4	-0.4078
X.Bipolar.qn.19	5	140559871	180876284	12429	0.003
X.Bipolar.qn.19	6	154566	2999911	1185	0.0113
X.Bipolar.qn.19	6	2999962	3000058	6	-0.2955
X.Bipolar.qn.19	6	3000092	29838356	8974	0.0066
X.Bipolar.qn.19	6	29854740	29910778	32	-0.464
X.Bipolar.qn.19	6	29913343	30584892	1316	0.0108
X.Bipolar.qn.19	6	30584952	30585473	16	-0.1703
X.Bipolar.qn.19	6	30585513	31146942	1207	0.005
X.Bipolar.qn.19	6	31148332	31164776	16	-0.2737
X.Bipolar.qn.19	6	31164804	31237824	37	0.0467
X.Bipolar.qn.19	6	31238036	31239324	5	0.5613
X.Bipolar.qn.19	6	31239411	31275881	21	-0.0507
X.Bipolar.qn.19	6	31276105	31276797	9	-0.2894
X.Bipolar.qn.19	6	31322121	32145383	2798	0.0015
X.Bipolar.qn.19	6	32145543	32146466	22	-0.1699
X.Bipolar.qn.19	6	32146520	32452388	417	-5e-04
X.Bipolar.qn.19	6	32490444	32525979	5	-1.485
X.Bipolar.qn.19	6	32526263	171033352	30715	-0.0011
X.Bipolar.qn.19	7	41525	5108081	4683	0.0057
X.Bipolar.qn.19	7	5111488	5111669	8	-0.3563
X.Bipolar.qn.19	7	5111875	159023827	35242	0.0016
X.Bipolar.qn.19	8	176533	124425615	25360	0.0015
X.Bipolar.qn.19	8	124428419	124429417	12	-0.1827
X.Bipolar.qn.19	8	124429792	146295100	8212	0.0053
X.Bipolar.qn.19	9	73704	141102504	23041	0.0033
X.Bipolar.qn.20	1	69591	16971127	10892	0.0168
X.Bipolar.qn.20	1	17004764	17278349	48	-0.1454
X.Bipolar.qn.20	1	17281819	41188505	12128	-2e-04
X.Bipolar.qn.20	1	41200781	41200811	2	-0.5764
X.Bipolar.qn.20	1	41200927	161519989	26223	-0.0063
X.Bipolar.qn.20	1	161574664	161609384	13	0.1967
X.Bipolar.qn.20	1	161655029	201123663	7808	-0.0088
X.Bipolar.qn.20	1	201123715	201139740	11	-0.1414
X.Bipolar.qn.20	1	201139878	205818956	2751	-0.0066
X.Bipolar.qn.20	1	205819179	205819609	10	-0.3604
X.Bipolar.qn.20	1	205820014	249219611	11930	-0.0034
X.Bipolar.qn.20	10	96730	69835125	14501	-0.0014
X.Bipolar.qn.20	10	69835215	69835323	7	-0.2442
X.Bipolar.qn.20	10	69836236	135498991	22101	3e-04
X.Bipolar.qn.20	11	189654	130786536	42158	-1e-04
X.Bipolar.qn.20	11	130786565	130786575	2	-0.6915
X.Bipolar.qn.20	11	130786633	134945853	1199	0.0065
X.Bipolar.qn.20	12	186000	54402468	15430	-0.006
X.Bipolar.qn.20	12	54402697	54402717	4	-0.5529
X.Bipolar.qn.20	12	54402888	133779169	23988	-0.0032
X.Bipolar.qn.20	13	19448912	79233273	10455	-0.0059
X.Bipolar.qn.20	13	79233349	79233506	2	-0.604
X.Bipolar.qn.20	13	79234144	95252614	973	-0.0092
X.Bipolar.qn.20	13	95253641	95253676	3	-0.3979
X.Bipolar.qn.20	13	95253900	115094006	6846	0.0091
X.Bipolar.qn.20	14	19613906	70670452	12435	-0.01
X.Bipolar.qn.20	14	70690287	70690296	2	-0.5572
X.Bipolar.qn.20	14	70690454	103388958	10931	-0.0014
X.Bipolar.qn.20	14	103389017	103389022	2	-0.5098
X.Bipolar.qn.20	14	103389067	106016106	2445	0.0232
X.Bipolar.qn.20	14	106041833	106167076	17	-0.2014
X.Bipolar.qn.20	14	106198034	106878186	143	0.0101
X.Bipolar.qn.20	14	106878213	106932032	8	-0.3435
X.Bipolar.qn.20	14	106936070	107288070	57	-0.016
X.Bipolar.qn.20	15	20152530	22560148	37	-0.3631
X.Bipolar.qn.20	15	22783583	34729310	2672	0.0091
X.Bipolar.qn.20	15	34781891	34807221	8	-0.2682
X.Bipolar.qn.20	15	34872733	101093900	21396	-0.0025
X.Bipolar.qn.20	15	101094461	101098900	5	0.2856
X.Bipolar.qn.20	15	101099284	102513445	731	-5e-04
X.Bipolar.qn.20	16	85741	22448272	10749	0.0146
X.Bipolar.qn.20	16	22626088	22734452	15	-0.1799
X.Bipolar.qn.20	16	22738324	31906326	4053	0.0054
X.Bipolar.qn.20	16	32289757	33619269	16	-0.2137
X.Bipolar.qn.20	16	33817457	90163073	17859	0.0082
X.Bipolar.qn.20	17	3075	34445934	14458	0.0037
X.Bipolar.qn.20	17	34450758	34479862	6	-0.295
X.Bipolar.qn.20	17	34817706	41382237	4250	-2e-04
X.Bipolar.qn.20	17	41383918	41395193	8	-0.2086
X.Bipolar.qn.20	17	41400541	81060259	20273	0.0044
X.Bipolar.qn.20	18	10862	11724	7	0.2677
X.Bipolar.qn.20	18	73159	78012216	13342	-4e-04
X.Bipolar.qn.20	19	264871	49990752	27338	0.0112
X.Bipolar.qn.20	19	49990766	49990808	3	-0.7805
X.Bipolar.qn.20	19	49990882	59097644	5851	0.0093
X.Bipolar.qn.20	2	18435	10977876	4124	0.0138
X.Bipolar.qn.20	2	10978145	10978753	3	-0.4005
X.Bipolar.qn.20	2	10978967	180871811	35941	-0.0031
X.Bipolar.qn.20	2	180871849	180872164	8	-0.2276
X.Bipolar.qn.20	2	180875203	243031026	16901	0.001
X.Bipolar.qn.20	20	68112	4991554	2294	9e-04
X.Bipolar.qn.20	20	4991784	4991786	2	0.7423
X.Bipolar.qn.20	20	5004919	62948134	18405	0.0016
X.Bipolar.qn.20	21	10990890	30365104	1316	-0.0166
X.Bipolar.qn.20	21	30365293	30365341	3	-0.3335
X.Bipolar.qn.20	21	30365398	48091011	7705	0.0053
X.Bipolar.qn.20	22	16868045	51222011	15845	0.0073
X.Bipolar.qn.20	3	64070	44038484	9716	-0.0035
X.Bipolar.qn.20	3	44038869	44038990	3	-0.3035
X.Bipolar.qn.20	3	44039204	53926047	5462	0.0068
X.Bipolar.qn.20	3	53926056	53926101	3	-0.3788
X.Bipolar.qn.20	3	53926156	197840782	28388	-0.0071
X.Bipolar.qn.20	4	43882	8582110	6083	0.0212
X.Bipolar.qn.20	4	8582171	8582249	4	-0.3103
X.Bipolar.qn.20	4	8582287	152096743	19329	-0.0097
X.Bipolar.qn.20	4	152096780	152170327	26	-0.1401
X.Bipolar.qn.20	4	152172102	190943979	6529	-0.0033
X.Bipolar.qn.20	5	12322	1856325	1975	0.0296
X.Bipolar.qn.20	5	1856713	1857477	5	0.2616
X.Bipolar.qn.20	5	1857828	68827641	10878	-0.006
X.Bipolar.qn.20	5	69371421	70309843	6	0.2628
X.Bipolar.qn.20	5	70681227	77352725	1849	-0.0044
X.Bipolar.qn.20	5	77352971	77352983	2	-0.4087
X.Bipolar.qn.20	5	77361559	126626719	7341	-0.0124
X.Bipolar.qn.20	5	126627061	126663868	16	-0.1439
X.Bipolar.qn.20	5	126670973	141348243	5713	-0.0029
X.Bipolar.qn.20	5	141348252	141348279	3	-0.3571
X.Bipolar.qn.20	5	141348342	145562010	902	-0.0113
X.Bipolar.qn.20	5	145562070	145562268	4	-0.2454
X.Bipolar.qn.20	5	145562370	180876284	10692	4e-04
X.Bipolar.qn.20	6	154566	255877	39	0.0037
X.Bipolar.qn.20	6	257261	293285	19	-0.3847
X.Bipolar.qn.20	6	297974	31207788	12728	-0.0028
X.Bipolar.qn.20	6	31220536	31239324	8	0.3087
X.Bipolar.qn.20	6	31239411	31276669	29	0.0017
X.Bipolar.qn.20	6	31276797	31325085	13	0.2985
X.Bipolar.qn.20	6	31334738	32449961	3223	0.0087
X.Bipolar.qn.20	6	32451079	32492390	4	-1.0693
X.Bipolar.qn.20	6	32518160	171033352	30718	-0.0021
X.Bipolar.qn.20	7	41525	55412004	16280	0.0063
X.Bipolar.qn.20	7	55412268	55413168	5	0.2874
X.Bipolar.qn.20	7	55414328	73256925	1848	0.0089
X.Bipolar.qn.20	7	73257045	73257083	3	-0.5832
X.Bipolar.qn.20	7	73257498	77045539	1103	0.0042
X.Bipolar.qn.20	7	77045887	77045902	2	-0.5788
X.Bipolar.qn.20	7	77046134	104408810	6370	0
X.Bipolar.qn.20	7	104413036	104479571	10	0.1648
X.Bipolar.qn.20	7	104489277	123197661	2938	-0.0067
X.Bipolar.qn.20	7	123197757	123198384	14	-0.1561
X.Bipolar.qn.20	7	123198553	157211628	9613	0.0041
X.Bipolar.qn.20	7	157211683	157213519	3	-0.9829
X.Bipolar.qn.20	7	157213736	159023827	1745	0.0322
X.Bipolar.qn.20	8	176533	109321336	23081	-8e-04
X.Bipolar.qn.20	8	109452631	109455806	10	-0.1884
X.Bipolar.qn.20	8	109455852	144632475	8637	0.0013
X.Bipolar.qn.20	8	144635309	144635610	5	-0.9596
X.Bipolar.qn.20	8	144636448	146295100	1851	0.034
X.Bipolar.qn.20	9	73704	88661458	7083	-0.0096
X.Bipolar.qn.20	9	88669060	88715873	15	-0.2036
X.Bipolar.qn.20	9	88737447	125133318	7306	-0.0057
X.Bipolar.qn.20	9	125136454	125136480	2	-0.3912
X.Bipolar.qn.20	9	125137380	141102504	8635	0.0126
X.Bipolar.qn.21	1	69591	1361729	1114	-0.0047
X.Bipolar.qn.21	1	1362340	1363874	6	0.1673
X.Bipolar.qn.21	1	1365730	1625689	305	0.0044
X.Bipolar.qn.21	1	1650919	1680232	11	0.1935
X.Bipolar.qn.21	1	1683738	249219611	70381	7e-04
X.Bipolar.qn.21	10	96730	135498991	36609	3e-04
X.Bipolar.qn.21	11	189654	134945853	43359	-9e-04
X.Bipolar.qn.21	12	186000	54402468	15430	3e-04
X.Bipolar.qn.21	12	54402697	54402717	4	-0.5102
X.Bipolar.qn.21	12	54402888	133779169	23988	0.0012
X.Bipolar.qn.21	13	19448912	27736545	2157	0.0036
X.Bipolar.qn.21	13	27742324	27769437	21	0.1954
X.Bipolar.qn.21	13	27778002	103346811	11388	-0.0025
X.Bipolar.qn.21	13	103346900	103346962	3	0.345
X.Bipolar.qn.21	13	103347028	107182539	414	-0.0091
X.Bipolar.qn.21	13	107183030	107183092	3	-0.2827
X.Bipolar.qn.21	13	107183635	115094006	4293	-0.0032
X.Bipolar.qn.21	14	19613906	20404281	13	-0.2734
X.Bipolar.qn.21	14	20469394	69446664	11857	-6e-04
X.Bipolar.qn.21	14	69446979	69446981	2	-0.4338
X.Bipolar.qn.21	14	69447674	70015991	258	-0.0031
X.Bipolar.qn.21	14	70017574	70020151	2	-0.4381
X.Bipolar.qn.21	14	70034401	107288070	13908	-5e-04
X.Bipolar.qn.21	15	20152530	22560148	37	-0.133
X.Bipolar.qn.21	15	22783583	24285115	297	0.015
X.Bipolar.qn.21	15	24506381	24506388	2	-0.9069
X.Bipolar.qn.21	15	24672032	75165821	15589	0.0011
X.Bipolar.qn.21	15	75165840	75165871	2	-0.4326
X.Bipolar.qn.21	15	75165884	102513445	8922	0.0014
X.Bipolar.qn.21	16	85741	48279428	15531	8e-04
X.Bipolar.qn.21	16	48281291	48281350	3	0.6786
X.Bipolar.qn.21	16	48281729	81254719	10340	9e-04
X.Bipolar.qn.21	16	81264708	81272500	10	-0.2593
X.Bipolar.qn.21	16	81278776	90163073	6808	5e-04
X.Bipolar.qn.21	17	3075	18580584	10028	6e-04
X.Bipolar.qn.21	17	18601813	18671452	2	-0.4799
X.Bipolar.qn.21	17	18680666	70801709	19174	0.0039
X.Bipolar.qn.21	17	70815236	70818655	3	-0.3186
X.Bipolar.qn.21	17	70850382	81060259	9788	0.0019
X.Bipolar.qn.21	18	10862	78012216	13349	-0.0017
X.Bipolar.qn.21	19	264871	49865398	27178	0.0052
X.Bipolar.qn.21	19	49865767	49865770	2	-0.5522
X.Bipolar.qn.21	19	49866779	49990766	159	0.0149
X.Bipolar.qn.21	19	49990801	49990808	2	-0.6205
X.Bipolar.qn.21	19	49990882	59097644	5851	0.0052
X.Bipolar.qn.21	2	18435	243031026	56977	6e-04
X.Bipolar.qn.21	20	68112	1205611	551	0.0039
X.Bipolar.qn.21	20	1205894	1206703	6	0.1674
X.Bipolar.qn.21	20	1206739	4991554	1737	0.0044
X.Bipolar.qn.21	20	4991784	4991786	2	-1.0041
X.Bipolar.qn.21	20	5004919	62948134	18405	9e-04
X.Bipolar.qn.21	21	10990890	48091011	9024	-6e-04
X.Bipolar.qn.21	22	16868045	25633665	3580	-0.0026
X.Bipolar.qn.21	22	25637386	25911047	64	0.137
X.Bipolar.qn.21	22	25925687	39354115	5628	1e-04
X.Bipolar.qn.21	22	39377247	39378382	3	-0.4105
X.Bipolar.qn.21	22	39395536	41939981	1324	0.0037
X.Bipolar.qn.21	22	41940470	41940697	8	0.1485
X.Bipolar.qn.21	22	41940855	43090510	753	0.0051
X.Bipolar.qn.21	22	43091163	43091206	3	-0.3416
X.Bipolar.qn.21	22	43091623	50309524	3541	-0.0019
X.Bipolar.qn.21	22	50310904	50311977	3	-0.4539
X.Bipolar.qn.21	22	50312165	51222011	938	0.0025
X.Bipolar.qn.21	3	64070	53926047	15181	-4e-04
X.Bipolar.qn.21	3	53926056	53926101	3	0.3386
X.Bipolar.qn.21	3	53926156	197840782	28388	-0.001
X.Bipolar.qn.21	4	43882	190941752	31968	-0.0027
X.Bipolar.qn.21	4	190942739	190943979	3	0.4789
